,neg,neu,pos,compound,place_id
1656,0.031,0.475,0.494,0.9661,ChIJrZF1ZKfORIYRuLjBoXzBtRA
1657,0.0,0.527,0.473,0.8016,ChIJrZF1ZKfORIYRuLjBoXzBtRA
1707,0.0,0.607,0.393,0.9917,ChIJmXE1EUW1RIYRemcfe-qbQtw
1708,0.04,0.813,0.146,0.9073,ChIJmXE1EUW1RIYRemcfe-qbQtw
1709,0.014,0.583,0.403,0.9958,ChIJmXE1EUW1RIYRemcfe-qbQtw
1710,0.069,0.767,0.165,0.9232,ChIJmXE1EUW1RIYRemcfe-qbQtw
1711,0.076,0.747,0.177,0.9249,ChIJmXE1EUW1RIYRemcfe-qbQtw
1712,0.0,0.73,0.27,0.8588,ChIJmXE1EUW1RIYRemcfe-qbQtw
1713,0.071,0.573,0.356,0.9745,ChIJmXE1EUW1RIYRemcfe-qbQtw
1714,0.0,0.488,0.512,0.9578,ChIJmXE1EUW1RIYRemcfe-qbQtw
1715,0.0,0.675,0.325,0.9703,ChIJmXE1EUW1RIYRemcfe-qbQtw
1716,0.018,0.763,0.219,0.9725,ChIJmXE1EUW1RIYRemcfe-qbQtw
1717,0.0,0.55,0.45,0.9944,ChIJmXE1EUW1RIYRemcfe-qbQtw
1718,0.0,0.709,0.291,0.994,ChIJmXE1EUW1RIYRemcfe-qbQtw
1719,0.029,0.648,0.323,0.9959,ChIJmXE1EUW1RIYRemcfe-qbQtw
1720,0.013,0.738,0.249,0.9779,ChIJmXE1EUW1RIYRemcfe-qbQtw
1721,0.069,0.693,0.238,0.9175,ChIJmXE1EUW1RIYRemcfe-qbQtw
1722,0.031,0.678,0.291,0.9935,ChIJmXE1EUW1RIYRemcfe-qbQtw
1723,0.008,0.747,0.245,0.9891,ChIJmXE1EUW1RIYRemcfe-qbQtw
1724,0.0,0.849,0.151,0.875,ChIJmXE1EUW1RIYRemcfe-qbQtw
1725,0.047,0.645,0.309,0.9509,ChIJmXE1EUW1RIYRemcfe-qbQtw
1726,0.033,0.776,0.191,0.938,ChIJmXE1EUW1RIYRemcfe-qbQtw
1727,0.0,0.761,0.239,0.9164,ChIJmXE1EUW1RIYRemcfe-qbQtw
1728,0.032,0.604,0.364,0.983,ChIJmXE1EUW1RIYRemcfe-qbQtw
1729,0.0,0.659,0.341,0.8316,ChIJmXE1EUW1RIYRemcfe-qbQtw
1730,0.017,0.609,0.375,0.9773,ChIJmXE1EUW1RIYRemcfe-qbQtw
1731,0.0,0.732,0.268,0.9214,ChIJmXE1EUW1RIYRemcfe-qbQtw
1732,0.208,0.609,0.183,0.0392,ChIJmXE1EUW1RIYRemcfe-qbQtw
1733,0.0,0.625,0.375,0.8555,ChIJmXE1EUW1RIYRemcfe-qbQtw
1740,0.058,0.799,0.142,0.8704,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1741,0.102,0.748,0.15,0.717,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1742,0.023,0.845,0.132,0.9006,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1743,0.082,0.782,0.136,0.7083,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1744,0.02,0.808,0.171,0.99,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1745,0.051,0.688,0.262,0.9736,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1746,0.01,0.796,0.194,0.9395,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1747,0.124,0.765,0.111,-0.2263,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1748,0.025,0.689,0.286,0.9812,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1749,0.0,0.711,0.289,0.9403,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1750,0.029,0.795,0.176,0.9619,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1751,0.084,0.772,0.144,0.7683,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1752,0.048,0.746,0.205,0.9866,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1753,0.027,0.636,0.337,0.9735,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1754,0.03,0.725,0.245,0.9403,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1755,0.068,0.6,0.332,0.9161,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1756,0.054,0.796,0.15,0.5686,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1757,0.137,0.566,0.297,0.8346,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1758,0.0,0.865,0.135,0.6096,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1759,0.0,0.863,0.137,0.7579,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1760,0.106,0.68,0.214,0.6239,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1761,0.027,0.531,0.442,0.9571,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1762,0.0,0.712,0.288,0.9267,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1763,0.0,0.577,0.423,0.9001,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1764,0.0,1.0,0.0,0.0,ChIJ2Xj42hG1RIYRDjhdHZglX0k
1768,0.0,0.694,0.306,0.9095,ChIJAQAAwJu1RIYR0Uxbdso1umU
1769,0.076,0.676,0.249,0.8941,ChIJAQAAwJu1RIYR0Uxbdso1umU
1770,0.158,0.826,0.017,-0.9372,ChIJAQAAwJu1RIYR0Uxbdso1umU
1771,0.0,0.577,0.423,0.9215,ChIJAQAAwJu1RIYR0Uxbdso1umU
1772,0.124,0.851,0.025,-0.7964,ChIJAQAAwJu1RIYR0Uxbdso1umU
1773,0.0,0.814,0.186,0.4926,ChIJAQAAwJu1RIYR0Uxbdso1umU
1774,0.0,0.28,0.72,0.8834,ChIJAQAAwJu1RIYR0Uxbdso1umU
1775,0.0,0.835,0.165,0.8271,ChIJAQAAwJu1RIYR0Uxbdso1umU
1776,0.0,0.657,0.343,0.6341,ChIJAQAAwJu1RIYR0Uxbdso1umU
1777,0.0,0.78,0.22,0.8908,ChIJAQAAwJu1RIYR0Uxbdso1umU
1778,0.0,0.379,0.621,0.8478,ChIJAQAAwJu1RIYR0Uxbdso1umU
1779,0.029,0.685,0.286,0.9423,ChIJAQAAwJu1RIYR0Uxbdso1umU
1780,0.0,0.92,0.08,0.0772,ChIJAQAAwJu1RIYR0Uxbdso1umU
1781,0.0,0.907,0.093,0.8011,ChIJAQAAwJu1RIYR0Uxbdso1umU
1782,0.0,0.694,0.306,0.9651,ChIJAQAAwJu1RIYR0Uxbdso1umU
1783,0.0,0.494,0.506,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1784,0.104,0.752,0.143,0.7364,ChIJAQAAwJu1RIYR0Uxbdso1umU
1785,0.0,0.681,0.319,0.9832,ChIJAQAAwJu1RIYR0Uxbdso1umU
1786,0.0,0.919,0.081,0.6597,ChIJAQAAwJu1RIYR0Uxbdso1umU
1787,0.0,0.837,0.163,0.5994,ChIJAQAAwJu1RIYR0Uxbdso1umU
1788,0.0,0.811,0.189,0.7906,ChIJAQAAwJu1RIYR0Uxbdso1umU
1789,0.027,0.822,0.151,0.7351,ChIJAQAAwJu1RIYR0Uxbdso1umU
1790,0.0,0.861,0.139,0.7269,ChIJAQAAwJu1RIYR0Uxbdso1umU
1791,0.096,0.819,0.085,-0.2495,ChIJAQAAwJu1RIYR0Uxbdso1umU
1792,0.0,0.632,0.368,0.9576,ChIJAQAAwJu1RIYR0Uxbdso1umU
1793,0.116,0.854,0.03,-0.441,ChIJAQAAwJu1RIYR0Uxbdso1umU
1794,0.018,0.894,0.088,0.701,ChIJAQAAwJu1RIYR0Uxbdso1umU
1795,0.0,0.752,0.248,0.7845,ChIJAQAAwJu1RIYR0Uxbdso1umU
1796,0.0,0.534,0.466,0.9493,ChIJAQAAwJu1RIYR0Uxbdso1umU
1797,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1798,0.0,0.704,0.296,0.8735,ChIJAQAAwJu1RIYR0Uxbdso1umU
1799,0.0,0.672,0.328,0.9135,ChIJAQAAwJu1RIYR0Uxbdso1umU
1800,0.035,0.785,0.18,0.9887,ChIJAQAAwJu1RIYR0Uxbdso1umU
1801,0.021,0.834,0.145,0.9062,ChIJAQAAwJu1RIYR0Uxbdso1umU
1802,0.0,0.771,0.229,0.9136,ChIJAQAAwJu1RIYR0Uxbdso1umU
1803,0.0,0.849,0.151,0.9468,ChIJAQAAwJu1RIYR0Uxbdso1umU
1804,0.0,0.936,0.064,0.3919,ChIJAQAAwJu1RIYR0Uxbdso1umU
1805,0.066,0.826,0.108,0.7964,ChIJAQAAwJu1RIYR0Uxbdso1umU
1806,0.186,0.683,0.132,-0.6586,ChIJAQAAwJu1RIYR0Uxbdso1umU
1807,0.0,0.768,0.232,0.8793,ChIJAQAAwJu1RIYR0Uxbdso1umU
1808,0.111,0.738,0.151,0.4308,ChIJAQAAwJu1RIYR0Uxbdso1umU
1809,0.022,0.833,0.145,0.75,ChIJAQAAwJu1RIYR0Uxbdso1umU
1810,0.101,0.746,0.153,0.3395,ChIJAQAAwJu1RIYR0Uxbdso1umU
1811,0.077,0.866,0.056,-0.2732,ChIJAQAAwJu1RIYR0Uxbdso1umU
1812,0.0,0.842,0.158,0.7003,ChIJAQAAwJu1RIYR0Uxbdso1umU
1813,0.07,0.851,0.079,0.1761,ChIJAQAAwJu1RIYR0Uxbdso1umU
1814,0.374,0.566,0.06,-0.875,ChIJAQAAwJu1RIYR0Uxbdso1umU
1815,0.09,0.782,0.128,0.5106,ChIJAQAAwJu1RIYR0Uxbdso1umU
1816,0.0,0.838,0.162,0.7371,ChIJAQAAwJu1RIYR0Uxbdso1umU
1817,0.0,0.403,0.597,0.8356,ChIJAQAAwJu1RIYR0Uxbdso1umU
1818,0.0,0.187,0.813,0.8271,ChIJAQAAwJu1RIYR0Uxbdso1umU
1819,0.069,0.732,0.2,0.7096,ChIJAQAAwJu1RIYR0Uxbdso1umU
1820,0.0,0.652,0.348,0.9432,ChIJAQAAwJu1RIYR0Uxbdso1umU
1821,0.136,0.713,0.151,0.1779,ChIJAQAAwJu1RIYR0Uxbdso1umU
1822,0.081,0.615,0.304,0.7845,ChIJAQAAwJu1RIYR0Uxbdso1umU
1823,0.0,0.748,0.252,0.9022,ChIJAQAAwJu1RIYR0Uxbdso1umU
1824,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1825,0.0,0.192,0.808,0.6369,ChIJAQAAwJu1RIYR0Uxbdso1umU
1826,0.146,0.854,0.0,-0.836,ChIJAQAAwJu1RIYR0Uxbdso1umU
1827,0.0,0.725,0.275,0.8016,ChIJAQAAwJu1RIYR0Uxbdso1umU
1828,0.0,0.882,0.118,0.3962,ChIJAQAAwJu1RIYR0Uxbdso1umU
1829,0.0,0.501,0.499,0.7163,ChIJAQAAwJu1RIYR0Uxbdso1umU
1830,0.0,0.488,0.512,0.2732,ChIJAQAAwJu1RIYR0Uxbdso1umU
1831,0.0,0.709,0.291,0.8481,ChIJAQAAwJu1RIYR0Uxbdso1umU
1832,0.0,0.785,0.215,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1833,0.0,0.789,0.211,0.5873,ChIJAQAAwJu1RIYR0Uxbdso1umU
1834,0.063,0.605,0.331,0.8834,ChIJAQAAwJu1RIYR0Uxbdso1umU
1835,0.0,0.642,0.358,0.6779,ChIJAQAAwJu1RIYR0Uxbdso1umU
1836,0.0,0.822,0.178,0.3804,ChIJAQAAwJu1RIYR0Uxbdso1umU
1837,0.067,0.774,0.159,0.4845,ChIJAQAAwJu1RIYR0Uxbdso1umU
1838,0.0,0.503,0.497,0.872,ChIJAQAAwJu1RIYR0Uxbdso1umU
1839,0.0,0.633,0.367,0.8264,ChIJAQAAwJu1RIYR0Uxbdso1umU
1840,0.0,0.546,0.454,0.8954,ChIJAQAAwJu1RIYR0Uxbdso1umU
1841,0.0,0.699,0.301,0.6808,ChIJAQAAwJu1RIYR0Uxbdso1umU
1842,0.0,0.866,0.134,0.4754,ChIJAQAAwJu1RIYR0Uxbdso1umU
1843,0.0,0.535,0.465,0.7257,ChIJAQAAwJu1RIYR0Uxbdso1umU
1844,0.0,0.549,0.451,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1845,0.0,0.683,0.317,0.7218,ChIJAQAAwJu1RIYR0Uxbdso1umU
1846,0.0,0.794,0.206,0.6892,ChIJAQAAwJu1RIYR0Uxbdso1umU
1847,0.0,0.72,0.28,0.5984,ChIJAQAAwJu1RIYR0Uxbdso1umU
1848,0.0,0.418,0.582,0.9565,ChIJAQAAwJu1RIYR0Uxbdso1umU
1849,0.0,0.882,0.118,0.3716,ChIJAQAAwJu1RIYR0Uxbdso1umU
1850,0.0,0.806,0.194,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1851,0.0,0.688,0.312,0.8271,ChIJAQAAwJu1RIYR0Uxbdso1umU
1852,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1853,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1854,0.0,0.411,0.589,0.9568,ChIJAQAAwJu1RIYR0Uxbdso1umU
1855,0.0,0.803,0.197,0.4019,ChIJAQAAwJu1RIYR0Uxbdso1umU
1856,0.071,0.929,0.0,-0.296,ChIJAQAAwJu1RIYR0Uxbdso1umU
1857,0.0,0.559,0.441,0.836,ChIJAQAAwJu1RIYR0Uxbdso1umU
1858,0.0,0.398,0.602,0.902,ChIJAQAAwJu1RIYR0Uxbdso1umU
1859,0.0,0.86,0.14,0.2382,ChIJAQAAwJu1RIYR0Uxbdso1umU
1860,0.0,0.795,0.205,0.4753,ChIJAQAAwJu1RIYR0Uxbdso1umU
1861,0.0,0.552,0.448,0.8074,ChIJAQAAwJu1RIYR0Uxbdso1umU
1862,0.096,0.674,0.23,0.5267,ChIJAQAAwJu1RIYR0Uxbdso1umU
1863,0.0,0.745,0.255,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1864,0.0,0.461,0.539,0.8481,ChIJAQAAwJu1RIYR0Uxbdso1umU
1865,0.0,0.463,0.537,0.8867,ChIJAQAAwJu1RIYR0Uxbdso1umU
1866,0.234,0.766,0.0,-0.7003,ChIJAQAAwJu1RIYR0Uxbdso1umU
1867,0.0,0.508,0.492,0.4404,ChIJAQAAwJu1RIYR0Uxbdso1umU
1868,0.0,0.654,0.346,0.5719,ChIJAQAAwJu1RIYR0Uxbdso1umU
1869,0.0,0.425,0.575,0.9422,ChIJAQAAwJu1RIYR0Uxbdso1umU
1870,0.0,0.542,0.458,0.8221,ChIJAQAAwJu1RIYR0Uxbdso1umU
1871,0.123,0.877,0.0,-0.2755,ChIJAQAAwJu1RIYR0Uxbdso1umU
1872,0.0,0.661,0.339,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1873,0.0,0.862,0.138,0.34,ChIJAQAAwJu1RIYR0Uxbdso1umU
1874,0.0,0.845,0.155,0.3384,ChIJAQAAwJu1RIYR0Uxbdso1umU
1875,0.0,0.519,0.481,0.8126,ChIJAQAAwJu1RIYR0Uxbdso1umU
1876,0.236,0.608,0.156,-0.5006,ChIJAQAAwJu1RIYR0Uxbdso1umU
1877,0.0,0.721,0.279,0.5647,ChIJAQAAwJu1RIYR0Uxbdso1umU
1878,0.0,0.417,0.583,0.7901,ChIJAQAAwJu1RIYR0Uxbdso1umU
1879,0.0,0.678,0.322,0.5859,ChIJAQAAwJu1RIYR0Uxbdso1umU
1880,0.0,0.544,0.456,0.7717,ChIJAQAAwJu1RIYR0Uxbdso1umU
1881,0.0,0.903,0.097,0.1815,ChIJAQAAwJu1RIYR0Uxbdso1umU
1882,0.0,0.537,0.463,0.7845,ChIJAQAAwJu1RIYR0Uxbdso1umU
1883,0.0,0.715,0.285,0.6588,ChIJAQAAwJu1RIYR0Uxbdso1umU
1884,0.14,0.624,0.236,0.0983,ChIJAQAAwJu1RIYR0Uxbdso1umU
1885,0.0,0.606,0.394,0.6361,ChIJAQAAwJu1RIYR0Uxbdso1umU
1886,0.0,0.594,0.406,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1887,0.0,0.687,0.313,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1888,0.0,0.614,0.386,0.7684,ChIJAQAAwJu1RIYR0Uxbdso1umU
1889,0.0,0.505,0.495,0.5994,ChIJAQAAwJu1RIYR0Uxbdso1umU
1890,0.0,0.364,0.636,0.7906,ChIJAQAAwJu1RIYR0Uxbdso1umU
1891,0.127,0.41,0.463,0.7269,ChIJAQAAwJu1RIYR0Uxbdso1umU
1892,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1893,0.0,0.485,0.515,0.6486,ChIJAQAAwJu1RIYR0Uxbdso1umU
1894,0.0,0.682,0.318,0.4215,ChIJAQAAwJu1RIYR0Uxbdso1umU
1895,0.0,0.471,0.529,0.6696,ChIJAQAAwJu1RIYR0Uxbdso1umU
1896,0.127,0.751,0.121,-0.0258,ChIJAQAAwJu1RIYR0Uxbdso1umU
1897,0.0,0.537,0.463,0.5353,ChIJAQAAwJu1RIYR0Uxbdso1umU
1898,0.0,0.457,0.543,0.8598,ChIJAQAAwJu1RIYR0Uxbdso1umU
1899,0.0,0.448,0.552,0.7506,ChIJAQAAwJu1RIYR0Uxbdso1umU
1900,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1901,0.0,0.55,0.45,0.5994,ChIJAQAAwJu1RIYR0Uxbdso1umU
1902,0.0,0.58,0.42,0.7249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1903,0.0,0.661,0.339,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1904,0.0,0.633,0.367,0.4404,ChIJAQAAwJu1RIYR0Uxbdso1umU
1905,0.0,0.714,0.286,0.4939,ChIJAQAAwJu1RIYR0Uxbdso1umU
1906,0.0,0.336,0.664,0.8709,ChIJAQAAwJu1RIYR0Uxbdso1umU
1907,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1908,0.0,0.588,0.412,0.2732,ChIJAQAAwJu1RIYR0Uxbdso1umU
1909,0.0,0.753,0.247,0.3182,ChIJAQAAwJu1RIYR0Uxbdso1umU
1910,0.0,0.472,0.528,0.6808,ChIJAQAAwJu1RIYR0Uxbdso1umU
1911,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1912,0.0,0.562,0.438,0.5983,ChIJAQAAwJu1RIYR0Uxbdso1umU
1913,0.0,0.204,0.796,0.5994,ChIJAQAAwJu1RIYR0Uxbdso1umU
1914,0.0,0.484,0.516,0.4926,ChIJAQAAwJu1RIYR0Uxbdso1umU
1915,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1916,0.0,0.594,0.406,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1917,0.0,0.667,0.333,0.3612,ChIJAQAAwJu1RIYR0Uxbdso1umU
1918,0.0,0.782,0.218,0.4199,ChIJAQAAwJu1RIYR0Uxbdso1umU
1919,0.0,0.423,0.577,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1920,0.657,0.343,0.0,-0.861,ChIJAQAAwJu1RIYR0Uxbdso1umU
1921,0.0,0.707,0.293,0.4404,ChIJAQAAwJu1RIYR0Uxbdso1umU
1922,0.0,0.314,0.686,0.8283,ChIJAQAAwJu1RIYR0Uxbdso1umU
1923,0.0,0.472,0.528,0.7717,ChIJAQAAwJu1RIYR0Uxbdso1umU
1924,0.0,0.406,0.594,0.6588,ChIJAQAAwJu1RIYR0Uxbdso1umU
1925,0.165,0.353,0.482,0.5719,ChIJAQAAwJu1RIYR0Uxbdso1umU
1926,0.0,0.0,1.0,0.6124,ChIJAQAAwJu1RIYR0Uxbdso1umU
1927,0.0,0.488,0.512,0.2732,ChIJAQAAwJu1RIYR0Uxbdso1umU
1928,0.0,0.393,0.607,0.4754,ChIJAQAAwJu1RIYR0Uxbdso1umU
1929,0.0,0.633,0.367,0.4404,ChIJAQAAwJu1RIYR0Uxbdso1umU
1930,0.0,0.527,0.473,0.6696,ChIJAQAAwJu1RIYR0Uxbdso1umU
1931,0.285,0.715,0.0,-0.4201,ChIJAQAAwJu1RIYR0Uxbdso1umU
1932,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1933,0.0,0.213,0.787,0.5719,ChIJAQAAwJu1RIYR0Uxbdso1umU
1934,0.326,0.674,0.0,-0.4404,ChIJAQAAwJu1RIYR0Uxbdso1umU
1935,0.0,0.312,0.688,0.296,ChIJAQAAwJu1RIYR0Uxbdso1umU
1936,0.0,0.113,0.887,0.8353,ChIJAQAAwJu1RIYR0Uxbdso1umU
1937,0.0,0.328,0.672,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1938,0.0,0.328,0.672,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1939,0.0,0.494,0.506,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1940,0.491,0.509,0.0,-0.4391,ChIJAQAAwJu1RIYR0Uxbdso1umU
1941,0.0,0.196,0.804,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1942,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1943,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1944,0.219,0.781,0.0,-0.1027,ChIJAQAAwJu1RIYR0Uxbdso1umU
1945,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1946,0.0,0.196,0.804,0.6239,ChIJAQAAwJu1RIYR0Uxbdso1umU
1947,0.0,0.476,0.524,0.296,ChIJAQAAwJu1RIYR0Uxbdso1umU
1948,0.0,0.328,0.672,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1949,0.0,0.313,0.687,0.6588,ChIJAQAAwJu1RIYR0Uxbdso1umU
1950,0.0,0.0,1.0,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1951,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1952,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1953,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1954,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1955,0.0,0.196,0.804,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1956,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1957,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1958,0.0,0.256,0.744,0.4404,ChIJAQAAwJu1RIYR0Uxbdso1umU
1959,0.0,0.37,0.63,0.1779,ChIJAQAAwJu1RIYR0Uxbdso1umU
1960,0.0,0.196,0.804,0.6249,ChIJAQAAwJu1RIYR0Uxbdso1umU
1961,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1962,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1963,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1964,0.293,0.707,0.0,-0.6597,ChIJAQAAwJu1RIYR0Uxbdso1umU
1965,0.0,0.672,0.328,0.9663,ChIJAQAAwJu1RIYR0Uxbdso1umU
1966,0.0,0.934,0.066,0.296,ChIJAQAAwJu1RIYR0Uxbdso1umU
1967,0.0,0.667,0.333,0.8176,ChIJAQAAwJu1RIYR0Uxbdso1umU
1968,0.0,0.588,0.412,0.6808,ChIJAQAAwJu1RIYR0Uxbdso1umU
1970,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1971,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1972,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
1973,0.0,1.0,0.0,0.0,ChIJAQAAwJu1RIYR0Uxbdso1umU
2018,0.018,0.816,0.166,0.9337,ChIJvyvUp3_KRIYRT6unaEHNPMU
2019,0.092,0.773,0.135,0.5719,ChIJvyvUp3_KRIYRT6unaEHNPMU
2020,0.055,0.744,0.201,0.7096,ChIJvyvUp3_KRIYRT6unaEHNPMU
2021,0.0,0.752,0.248,0.9812,ChIJvyvUp3_KRIYRT6unaEHNPMU
2022,0.0,0.859,0.141,0.6943,ChIJvyvUp3_KRIYRT6unaEHNPMU
2023,0.0,0.562,0.438,0.8537,ChIJvyvUp3_KRIYRT6unaEHNPMU
2024,0.0,0.655,0.345,0.9465,ChIJvyvUp3_KRIYRT6unaEHNPMU
2025,0.0,0.616,0.384,0.9792,ChIJvyvUp3_KRIYRT6unaEHNPMU
2026,0.0,0.687,0.313,0.8016,ChIJvyvUp3_KRIYRT6unaEHNPMU
2027,0.0,0.577,0.423,0.9041,ChIJvyvUp3_KRIYRT6unaEHNPMU
2028,0.0,0.626,0.374,0.9552,ChIJvyvUp3_KRIYRT6unaEHNPMU
2029,0.0,0.857,0.143,0.6114,ChIJvyvUp3_KRIYRT6unaEHNPMU
2030,0.047,0.757,0.195,0.9712,ChIJvyvUp3_KRIYRT6unaEHNPMU
2031,0.0,1.0,0.0,0.0,ChIJvyvUp3_KRIYRT6unaEHNPMU
2032,0.0,0.74,0.26,0.9132,ChIJvyvUp3_KRIYRT6unaEHNPMU
2033,0.097,0.781,0.122,-0.1865,ChIJvyvUp3_KRIYRT6unaEHNPMU
2034,0.0,0.624,0.376,0.9402,ChIJvyvUp3_KRIYRT6unaEHNPMU
2035,0.0,0.66,0.34,0.959,ChIJvyvUp3_KRIYRT6unaEHNPMU
2036,0.0,0.758,0.242,0.5859,ChIJvyvUp3_KRIYRT6unaEHNPMU
2037,0.0,0.617,0.383,0.8957,ChIJvyvUp3_KRIYRT6unaEHNPMU
2038,0.06,0.851,0.089,0.2732,ChIJvyvUp3_KRIYRT6unaEHNPMU
2039,0.046,0.683,0.271,0.862,ChIJvyvUp3_KRIYRT6unaEHNPMU
2040,0.072,0.633,0.294,0.944,ChIJvyvUp3_KRIYRT6unaEHNPMU
2041,0.034,0.739,0.227,0.9805,ChIJvyvUp3_KRIYRT6unaEHNPMU
2042,0.068,0.725,0.208,0.9923,ChIJvyvUp3_KRIYRT6unaEHNPMU
2043,0.0,0.616,0.384,0.9392,ChIJvyvUp3_KRIYRT6unaEHNPMU
2044,0.0,0.645,0.355,0.9199,ChIJvyvUp3_KRIYRT6unaEHNPMU
2045,0.091,0.737,0.172,0.6239,ChIJvyvUp3_KRIYRT6unaEHNPMU
2046,0.044,0.739,0.216,0.8517,ChIJvyvUp3_KRIYRT6unaEHNPMU
2047,0.0,0.807,0.193,0.8221,ChIJvyvUp3_KRIYRT6unaEHNPMU
2048,0.276,0.724,0.0,-0.652,ChIJvyvUp3_KRIYRT6unaEHNPMU
2049,0.055,0.578,0.367,0.9056,ChIJvyvUp3_KRIYRT6unaEHNPMU
2050,0.0,0.567,0.433,0.893,ChIJvyvUp3_KRIYRT6unaEHNPMU
2051,0.021,0.823,0.156,0.9688,ChIJvyvUp3_KRIYRT6unaEHNPMU
2052,0.067,0.612,0.321,0.8513,ChIJvyvUp3_KRIYRT6unaEHNPMU
2053,0.044,0.913,0.043,-0.024,ChIJvyvUp3_KRIYRT6unaEHNPMU
2054,0.0,0.57,0.43,0.8519,ChIJvyvUp3_KRIYRT6unaEHNPMU
2055,0.0,0.572,0.428,0.9136,ChIJvyvUp3_KRIYRT6unaEHNPMU
